time_s,vin_V,vout_V
0.03719810078,0,0.00203613346708
0.03720810078,0,0.00201587343258
0.03721810078,0,0.00199581499046
0.03722810078,0,0.00197595613484
0.03723810078,0,0.00195629487977
0.03724810078,0,0.00193682925907
0.03725810078,0,0.00191755732614
0.03726810078,0,0.00189847715375
0.03727810078,0,0.00187958683381
0.03728810078,0,0.00186088447725
0.03729810078,0,0.0018423682138
0.03730810078,0,0.00182403619177
0.03731810078,0,0.00180588657792
0.03732810078,0,0.00178791755725
0.03733810078,0,0.00177012733279
0.03734810078,0,0.0017525141255
0.03735810078,0,0.00173507617401
0.03736810078,0,0.00171781173446
0.03737810078,0,0.00170071908039
0.03738810078,0,0.00168379650247
0.03739810078,0,0.00166704230842
0.03740810078,0,0.00165045482276
0.03741810078,0,0.00163403238672
0.03742810078,0,0.00161777335799
0.03743810078,0,0.00160167611065
0.03744810078,0,0.00158573903492
0.03745810078,0,0.00156996053706
0.03746810078,0,0.00155433903918
0.03747810078,0,0.00153887297909
0.03748810078,0,0.00152356081014
0.03749810078,0,0.00150840100109
0.03750810078,0,0.0014933920359
0.03751810078,0,0.00147853241365
0.03752810078,0,0.00146382064834
0.03753810078,0,0.00144925526876
0.03754810078,0,0.00143483481832
0.03755810078,0,0.00142055785496
0.03756810078,0,0.00140642295093
0.03757810078,0,0.00139242869271
0.03758810078,0,0.00137857368084
0.03759810078,0,0.00136485652979
0.03760810078,0,0.0013512758678
0.03761810078,0,0.00133783033678
0.03762810078,0,0.00132451859213
0.03763810078,0,0.00131133930266
0.03764810078,0,0.00129829115039
0.03765810078,0,0.00128537283049
0.03766810078,0,0.00127258305108
0.03767810078,0,0.00125992053316
0.03768810078,0,0.00124738401044
0.03769810078,0,0.00123497222924
0.03770810078,0,0.00122268394836
0.03771810078,0,0.00121051793892
0.03772810078,0,0.0011984729843
0.03773810078,0,0.00118654787998
0.03774810078,0,0.00117474143342
0.03775810078,0,0.00116305246393
0.03776810078,0,0.0011514798026
0.03777810078,0,0.00114002229212
0.03778810078,0,0.00112867878673
0.03779810078,0,0.00111744815203
0.03780810078,0,0.00110632926495
0.03781810078,0,0.00109532101356
0.03782810078,0,0.001084422297
0.03783810078,0,0.00107363202539
0.03784810078,0,0.00106294911967
0.03785810078,0,0.00105237251151
0.03786810078,0,0.00104190114324
0.03787810078,0,0.00103153396768
0.03788810078,0,0.0010212699481
0.03789810078,0,0.00101110805807
0.03790810078,0,0.00100104728138
0.03791810078,0,0.000991086611909
0.03792810078,0,0.000981225053582
0.03793810078,0,0.000971461620213
0.03794810078,0,0.000961795335435
0.03795810078,0,0.000952225232594
0.03796810078,0,0.000942750354658
0.03797810078,0,0.000933369754114
0.03798810078,0,0.000924082492879
0.03799810078,0,0.000914887642204
0.03800810078,0,0.00090578428258
0.03801810078,0,0.000896771503649
0.03802810078,0,0.00088784840411
0.03803810078,0,0.000879014091631
0.03804810078,0,0.000870267682759
0.03805810078,0,0.000861608302831
0.03806810078,0,0.000853035085888
0.03807810078,0,0.000844547174585
0.03808810078,0,0.000836143720112
0.03809810078,0,0.000827823882101
0.03810810078,0,0.000819586828548
0.03811810078,0,0.000811431735726
0.03812810078,0,0.000803357788107
0.03813810078,0,0.000795364178275
0.03814810078,0,0.00078745010685
0.03815810078,0,0.000779614782403
0.03816810078,0,0.000771857421384
0.03817810078,0,0.000764177248037
0.03818810078,0,0.000756573494325
0.03819810078,0,0.000749045399855
0.03820810078,0,0.000741592211796
0.03821810078,0,0.000734213184813
0.03822810078,0,0.000726907580984
0.03823810078,0,0.000719674669731
0.03824810078,0,0.000712513727743
0.03825810078,0,0.00070542403891
0.03826810078,0,0.000698404894244
0.03827810078,0,0.000691455591814
0.03828810078,0,0.000684575436672
0.03829810078,0,0.000677763740784
0.03830810078,0,0.000671019822966
0.03831810078,0,0.000664343008807
0.03832810078,0,0.00065773263061
0.03833810078,0,0.00065118802732
0.03834810078,0,0.000644708544461
0.03835810078,0,0.000638293534068
0.03836810078,0,0.000631942354625
0.03837810078,0,0.000625654370997
0.03838810078,0,0.00061942895437
0.03839810078,0,0.000613265482187
0.03840810078,0,0.000607163338086
0.03841810078,0,0.000601121911836
0.03842810078,0,0.000595140599281
0.03843810078,0,0.000589218802273
0.03844810078,0,0.000583355928618
0.03845810078,0,0.000577551392015
0.03846810078,0,0.000571804611995
0.03847810078,0,0.000566115013866
0.03848810078,0,0.000560482028653
0.03849810078,0,0.000554905093045
0.03850810078,0,0.000549383649333
0.03851810078,0,0.000543917145359
0.03852810078,0,0.00053850503446
0.03853810078,0,0.000533146775411
0.03854810078,0,0.000527841832372
0.03855810078,0,0.000522589674836
0.03856810078,0,0.000517389777574
0.03857810078,0,0.000512241620583
0.03858810078,0,0.000507144689035
0.03859810078,0,0.000502098473224
0.03860810078,0,0.000497102468515
0.03861810078,0,0.000492156175296
0.03862810078,0,0.000487259098925
0.03863810078,0,0.000482410749682
0.03864810078,0,0.00047761064272
0.03865810078,0,0.000472858298016
0.03866810078,0,0.000468153240325
0.03867810078,0,0.000463494999127
0.03868810078,0,0.000458883108589
0.03869810078,0,0.000454317107508
0.03870810078,0,0.000449796539274
0.03871810078,0,0.000445320951819
0.03872810078,0,0.000440889897572
0.03873810078,0,0.000436502933417
0.03874810078,0,0.000432159620647
0.03875810078,0,0.000427859524919
0.03876810078,0,0.000423602216213
0.03877810078,0,0.000419387268788
0.03878810078,0,0.000415214261138
0.03879810078,0,0.000411082775953
0.03880810078,0,0.000406992400073
0.03881810078,0,0.00040294272445
0.03882810078,0,0.000398933344108
0.03883810078,0,0.000394963858096
0.03884810078,0,0.000391033869459
0.03885810078,0,0.000387142985185
0.03886810078,0,0.000383290816179
0.03887810078,0,0.000379476977212
0.03888810078,0,0.000375701086891
0.03889810078,0,0.000371962767619
0.03890810078,0,0.000368261645553
0.03891810078,0,0.000364597350572
0.03892810078,0,0.000360969516238
0.03893810078,0,0.000357377779758
0.03894810078,0,0.00035382178195
0.03895810078,0,0.000350301167204
