time_s,vin_V,vgs_V,vout_V
0.02329256,0.00964457872128,2.0096368042,3.2625888721
0.02329456,0.00961061314171,2.00960275846,3.26270234272
0.02329656,0.00957512993492,2.00956719538,3.26282086689
0.02329856,0.00953813470411,2.00953012057,3.26294442541
0.02330056,0.00949963329126,2.0094915399,3.26307299831
0.02330256,0.00945963177619,2.00945145946,3.26320656476
0.02330456,0.00941813647561,2.00940988557,3.26334510317
0.02330656,0.00937515394209,2.0093668248,3.26348859111
0.02330856,0.00933069096309,2.00932228395,3.26363700538
0.02331056,0.00928475455982,2.00927627005,3.26379032197
0.02331256,0.00923735198618,2.00922879038,3.26394851608
0.02331456,0.00918849072757,2.00917985241,3.26411156214
0.02331656,0.00913817849976,2.0091294639,3.26427943378
0.02331856,0.00908642324763,2.00907763278,3.26445210386
0.02332056,0.00903323314394,2.00902436725,3.26462954447
0.02332256,0.00897861658802,2.00896967572,3.26481172693
0.02332456,0.00892258220445,2.00891356683,3.26499862179
0.02332656,0.00886513884172,2.00885604942,3.26519019887
0.02332856,0.0088062955708,2.0087971326,3.2653864272
0.02333056,0.00874606168373,2.00873682565,3.26558727509
0.02333256,0.00868444669212,2.00867513811,3.2657927101
0.02333456,0.00862146032571,2.00861207971,3.26600269905
0.02333656,0.00855711253078,2.00854766042,3.26621720804
0.02333856,0.00849141346857,2.0084818904,3.26643620244
0.02334056,0.00842437351374,2.00841478004,3.2666596469
0.02334256,0.00835600325268,2.00834633994,3.26688750537
0.02334456,0.00828631348184,2.00827658091,3.26711974106
0.02334656,0.00821531520604,2.00820551396,3.26735631652
0.02334856,0.00814301963674,2.00813315031,3.2675971936
0.02335056,0.00806943819023,2.0080595014,3.26784233343
0.02335256,0.0079945824859,2.00798457884,3.2680916965
0.02335456,0.00791846434431,2.00790839448,3.2683452426
0.02335656,0.00784109578541,2.00783096034,3.26860293087
0.02335856,0.00776248902659,2.00775228865,3.26886471979
0.02336056,0.00768265648076,2.00767239184,3.26913056716
0.02336256,0.00760161075442,2.00759128251,3.26940043018
0.02336456,0.00751936464562,2.00750897348,3.26967426537
0.02336656,0.00743593114197,2.00742547775,3.26995202865
0.02336856,0.00735132341859,2.0073408085,3.27023367529
0.02337056,0.00726555483603,2.00725497911,3.27051915997
0.02337256,0.00717863893814,2.00716800311,3.27080843675
0.02337456,0.00709058944994,2.00707989426,3.27110145909
0.02337656,0.00700142027546,2.00699066646,3.27139817985
0.02337856,0.00691114549557,2.0069003338,3.27169855132
0.02338056,0.00681977936568,2.00680891055,3.27200252521
0.02338256,0.00672733631357,2.00671641114,3.27231005266
0.02338456,0.00663383093708,2.00662285018,3.27262108425
0.02338656,0.00653927800178,2.00652824245,3.27293557001
0.02338856,0.00644369243867,2.00643260288,3.27325345942
0.02339056,0.00634708934183,2.00633594658,3.27357470144
0.02339256,0.00624948396601,2.00623828882,3.27389924449
0.02339456,0.00615089172422,2.006139645,3.27422703649
0.02339656,0.00605132818533,2.00604003071,3.27455802483
0.02339856,0.00595080907156,2.00593946168,3.27489215641
0.02340056,0.00584935025606,2.0058379538,3.27522937764
0.02340256,0.00574696776035,2.00573552308,3.27556963446
0.02340456,0.00564367775181,2.0056321857,3.27591287232
0.02340656,0.00553949654112,2.00552795799,3.27625903621
0.02340856,0.00543444057972,2.0054228564,3.27660807068
0.02341056,0.00532852645715,2.00531689753,3.27695991981
0.02341256,0.00522177089848,2.00521009811,3.27731452726
0.02341456,0.00511419076166,2.005102475,3.27767183626
0.02341656,0.00500580303482,2.00499404521,3.27803178964
0.02341856,0.00489662483366,2.00488482584,3.27839432979
0.02342056,0.00478667339868,2.00477483416,3.27875939873
0.02342256,0.00467596609247,2.00466408753,3.27912693808
0.02342456,0.00456452039702,2.00455260343,3.27949688908
0.02342656,0.00445235391088,2.00444039947,3.2798691926
0.02342856,0.00433948434644,2.00432749337,3.28024378917
0.02343056,0.00422592952713,2.00421390296,3.28062061895
0.02343256,0.00411170738455,2.00409964618,3.28099962177
0.02343456,0.00399683595571,2.00398474107,3.28138073711
0.02343656,0.00388133338014,2.00386920577,3.28176390418
0.02343856,0.00376521789703,2.00375305853,3.28214906182
0.02344056,0.00364850784237,2.00363631768,3.28253614862
0.02344256,0.00353122164603,2.00351900167,3.28292510285
0.02344456,0.00341337782886,2.00340112902,3.28331586252
0.02344656,0.00329499499976,2.00328271834,3.28370836535
0.02344856,0.00317609185275,2.00316378833,3.28410254883
0.02345056,0.00305668716401,2.00304435778,3.28449835018
0.02345256,0.00293679978894,2.00292444553,3.28489570638
0.02345456,0.00281644865914,2.00280407053,3.2852945542
0.02345656,0.00269565277945,2.00268325179,3.28569483018
0.02345856,0.00257443122493,2.00256200838,3.28609647065
0.02346056,0.00245280313788,2.00244035945,3.28649941175
0.02346256,0.00233078772478,2.00231832421,3.28690358944
0.02346456,0.00220840425328,2.00219592193,3.28730893948
0.02346656,0.00208567204915,2.00207317194,3.28771539748
0.02346856,0.00196261049322,2.00195009362,3.2881228989
0.02347056,0.00183923901835,2.00182670641,3.28853137905
0.02347256,0.00171557710631,2.00170302979,3.2889407731
0.02347456,0.00159164428476,2.00157908329,3.2893510161
0.02347656,0.00146746012413,2.00145488649,3.28976204298
0.02347856,0.00134304423453,2.00133045899,3.29017378858
0.02348056,0.00121841626267,2.00120582045,3.29058618764
0.02348256,0.00109359588877,2.00108099055,3.29099917482
0.02348456,0.000968602823397,2.000955989,3.2914126847
0.02348656,0.00084345680441,2.00083083553,3.2918266518
0.02348856,0.000718177593816,2.00070554992,3.2922410106
0.02349056,0.000592784974654,2.00058015195,3.29265569553
0.02349256,0.000467298747873,2.00045466141,3.29307064099
0.02349456,0.000341738729203,2.00032909812,3.29348578137
0.02349656,0.000216124746026,2.00020348192,3.29390105105
0.02349856,9.04766342457e-05,2.00007783264,3.29431638438
0.02350056,-3.51857648435e-05,1.99995217011,3.29473171577
0.02350256,-0.000160842607693,1.99982651419,3.29514697962
0.02350456,-0.00028647405163,1.99970088472,3.29556211037
0.02350656,-0.000412060257993,1.99957530153,3.2959770425
0.02350856,-0.000537581395265,1.99944978445,3.29639171055
0.02351056,-0.000663017642202,1.99932435331,3.29680604913
0.02351256,-0.000788349190968,1.99919902792,3.2972199929
0.02351456,-0.000913556250258,1.99907382805,3.29763347661
0.02351656,-0.00103861904843,1.99894877349,3.29804643513
0.02351856,-0.00116351783661,1.99882388399,3.29845880341
0.02352056,-0.00128823289183,1.99869917925,3.29887051651
0.02352256,-0.00141274452015,1.99857467898,3.29928150964
0.02352456,-0.00153703305973,1.99845040284,3.29969171812
0.02352656,-0.00166107888397,1.99832637044,3.30010107741
0.02352856,-0.00178486240461,1.99820260139,3.30050952317
0.02353056,-0.00190836407477,1.99807911521,3.30091699116
0.02353256,-0.00203156439213,1.99795593141,3.30132341738
